cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cAMINOCP_NJRS,cAMOXCP_NJRS,cBENZPENINJ_NJRS,cCAPTOCP_NJRS,cCHLORCP_NJRS,cCOTRIMCP_NJRS,cFAFCP_NJRS,cGENTAINJ_NJRS,cHYDROCHLCP_NJRS,cIBUCP_NJRS,cMETOCLOCP_NJRS,cPARACETCP_NJRS,cMETRONCP_NJRS,cPHENOCP_NJRS,cSRO_NJRS
2017,140101,140143013,06,21,,,,,,,,,,,,,,,
2017,140101,140143013,08,21,,,,,,,,,,,,,,,
2017,140101,140143013,09,21,,,,,,,,,,,,,,,
2017,140101,140143013,10,21,,,,,,,,,,,,,,,
2017,140101,140143013,11,21,,,,,,,,,,,,,,,
2017,140101,140143013,12,21,,,,,,,,,,,,,,,
2017,140101,140143029,01,21,,,,,,,,,,,,,,,
2017,140101,140143029,02,21,,,,,,,,,,,,,,,
2017,140101,140143029,03,21,,,,,,,,,,,,,,,
2017,140101,140143029,04,21,,,,,,,,,,,,,,,
2017,140101,140143029,05,21,,,,,,,,,,,,,,,
2017,140101,140143029,07,21,,,,,,,,,,,,,,,
2017,140101,140143029,08,21,,,,,,,,,,,,,,,
2017,140101,140143029,09,21,,,,,,,,,,,,,,,
2017,140101,140143029,10,21,,,,,,,,,,,,,,,
2017,140101,140143029,11,21,,,,,,,,,,,,,,,
2017,140101,140143029,12,21,,,,,,,,,,,,,,,
2017,140101,140143034,03,21,,,,,,,,,,,,,,,
2017,140101,140143034,04,21,,,,,,,,,,,,,,,
2017,140101,140143034,05,21,,,,,,,,,,,,,,,
2017,140101,140143034,06,21,,,,,,,,,,,,,,,
2017,140101,140143034,07,21,,,,,,,,,,,,,,,
2017,140101,140143034,08,21,,,,,,,,,,,,,,,
2017,140101,140143034,09,21,,,,,,,,,,,,,,,
2017,140101,140152026,01,21,,,,,,,,,,,,,,,
2017,140101,140152026,02,21,,,,,,,,,,,,,,,
2017,140101,140152026,03,21,,,,,,,,,,,,,,,
2017,140101,140152026,04,21,,,,,,,,,,,,,,,
2017,140101,140152026,05,21,,,,,,,,,,,,,,,
2017,140101,140152026,06,21,,,,,,,,,,,,,,,
2017,140101,140152026,07,21,,,,,,,,,,,,,,,
2017,140101,140152026,08,21,,,,,,,,,,,,,,,
2017,140101,140152026,09,21,,,,,,,,,,,,,,,
2017,140101,140152026,10,21,,,,,,,,,,,,,,,
2017,140101,140152026,11,21,,,,,,,,,,,,,,,
2017,140101,140152026,12,21,,,,,,,,,,,,,,,
2017,140202,140242040,02,21,,,,,,,,,,,,,,,
2017,140202,140242040,03,21,,,,,,,,,,,,,,,
2017,140202,140242040,05,21,,,,,,,,,,,,,,,
2017,140202,140242040,08,21,,,,,,,,,,,,,,,
2017,140202,140242040,09,21,,,,,,,,,,,,,,,
2017,140301,140342003,01,21,,,,,,,,,,,,,,,
2017,140301,140342003,02,21,,,,,,,,,,,,,,,
2017,140301,140342003,03,21,,,,,,,,,,,,,,,
2017,140301,140342003,04,21,,,,,,,,,,,,,,,
2017,140301,140342003,05,21,,,,,,,,,,,,,,,
2017,140301,140342003,06,21,,,,,,,,,,,,,,,
2017,140301,140342003,07,21,,,,,,,,,,,,,,,
2017,140301,140342003,09,21,,,,,,,,,,,,,,,
2017,140301,140342003,10,21,,,,,,,,,,,,,,,
2017,140301,140342003,11,21,,,,,,,,,,,,,,,
2017,140301,140342003,12,21,,,,,,,,,,,,,,,
2017,140406,140451010,01,21,,,,,,,,,,,,,,,
2017,140406,140451010,02,21,,,,,,,,,,,,,,,
2017,140406,140451010,03,21,,,,,,,,,,,,,,,
2017,140406,140451010,04,21,,,,,,,,,,,,,,,
2017,140406,140451010,05,21,,,,,,,,,,,,,,,
2017,140406,140451010,06,21,,,,,,,,,,,,,,,
2017,140406,140451010,07,21,,,,,,,,,,,,,,,
2017,140406,140451010,08,21,,,,,,,,,,,,,,,
2017,140406,140451010,09,21,,,,,,,,,,,,,,,
2017,140406,140451010,10,21,,,,,,,,,,,,,,,
2017,140406,140451010,11,21,,,,,,,,,,,,,,,
2017,140406,140451010,12,21,,,,,,,,,,,,,,,
2017,140409,140441018,01,21,,,,,,,,,,,,,,,
2017,140409,140441018,02,21,,,,,,,,,,,,,,,
2017,140409,140441018,03,21,,,,,,,,,,,,,,,
2017,140409,140441018,04,21,,,,,,,,,,,,,,,
2017,140409,140441018,05,21,,,,,,,,,,,,,,,
2017,140409,140441018,06,21,,,,,,,,,,,,,,,
2017,140409,140441018,07,21,,,,,,,,,,,,,,,
2017,140409,140441018,08,21,,,,,,,,,,,,,,,
2017,140409,140441018,09,21,,,,,,,,,,,,,,,
2017,140409,140441018,10,21,,,,,,,,,,,,,,,
2017,140409,140441018,11,21,,,,,,,,,,,,,,,
2017,140409,140441018,12,21,,,,,,,,,,,,,,,
2017,140409,140442028,01,21,,,,,,,,,,,,,,,
2017,140409,140442028,02,21,,,,,,,,,,,,,,,
2017,140409,140442028,03,21,,,,,,,,,,,,,,,
2017,140409,140442028,04,21,,,,,,,,,,,,,,,
2017,140409,140442028,05,21,,,,,,,,,,,,,,,
2017,140409,140442028,06,21,,,,,,,,,,,,,,,
2017,140409,140442028,07,21,,,,,,,,,,,,,,,
2017,140409,140442028,08,21,,,,,,,,,,,,,,,
2017,140409,140442028,09,21,,,,,,,,,,,,,,,
2017,140409,140442028,10,21,,,,,,,,,,,,,,,
2017,140409,140442028,11,21,,,,,,,,,,,,,,,
2017,140409,140442028,12,21,,,,,,,,,,,,,,,
2017,210223,210241003,01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,03,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,04,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,07,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,08,21,,,,,,,,,,,,,,,
2017,210223,210241003,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210223,210241003,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,210409,210451017,01,21,,,,,,,,,,,,,,,
2017,210409,210451017,02,21,,,,,,,,,,,,,,,
2017,210409,210451017,04,21,,,,,,,,,,,,,,,
2017,210409,210451017,08,21,,,,,,,,,,,,,,,
2017,210409,210451017,09,21,,,30,30,,,30,30,30,,30,,,30,30
2017,210409,210451017,10,21,30,,30,30,,,30,30,30,,30,,,30,30
2017,210409,210451017,11,21,30,,30,30,,,30,30,30,,30,,,30,30
2017,210409,210451017,12,21,30,,30,30,,,30,30,30,,30,,,30,30
2017,220110,220141016,01,21,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0
2017,220110,220141016,02,21,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0
2017,220110,220141016,03,21,0,0,0,30,0,0,0,0,0,0,30,0,0,0,0
2017,220110,220141016,04,21,,,,30,,,,,,,30,,,,
2017,220110,220141016,05,21,0,0,0,20,0,0,0,0,0,0,20,0,0,0,0
2017,220110,220141016,06,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,220110,220141016,07,21,30,,,,,,10,,20,,30,,,,
2017,220110,220141016,08,21,,,,,,,,,30,,,,,,
2017,220110,220141016,09,21,,,,,,,30,,30,,,,,,
2017,220110,220141016,10,21,,30,,30,,,30,,30,,,,,,
2017,220110,220141016,11,21,,30,20,,,20,30,,,,,,,,
2017,220110,220141016,12,21,,30,30,,,30,30,30,30,30,,30,30,30,
2017,220118,220151026,01,21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2017,220118,220151026,02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,220118,220151026,03,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,220118,220151026,04,21,,,,,,,,,,,,,,,
2017,220118,220151026,05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,220118,220151026,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,220118,220151026,07,21,,,,,,,,,30,,,,,,
2017,220118,220151026,08,21,,,,30,,,,,30,,,,,30,
2017,220118,220151026,09,21,,,,30,,,,,30,,,,,30,
2017,220118,220151026,10,21,,,,30,,,,,30,,,,,,
2017,220118,220151026,11,21,,,,,,,,,,,,,,,
2017,220118,220151026,12,21,,,,,,,,,,,,,,,
2017,220206,220241012,01,21,30,0,0,30,30,0,30,0,30,30,30,0,0,0,30
2017,220206,220241012,02,21,28,,,28,28,,28,,28,28,28,,28,,28
2017,220206,220241012,03,21,30,0,0,30,30,0,30,0,30,30,30,30,30,30,30
2017,220206,220241012,04,21,30,30,30,30,30,0,30,0,30,30,30,30,30,0,30
2017,220206,220241012,05,21,30,30,30,30,30,0,30,0,30,30,30,30,30,0,30
2017,220206,220241012,06,21,30,30,30,30,30,,30,,30,30,30,30,30,,30
2017,220206,220241012,07,21,30,0,0,30,0,0,30,0,30,0,30,0,0,0,0
2017,220206,220241012,08,21,30,0,0,30,0,0,30,0,30,0,30,0,0,30,0
2017,220206,220241012,09,21,30,0,0,30,0,0,30,0,30,0,30,0,0,30,0
2017,220206,220241012,10,21,30,0,0,30,0,0,30,0,30,0,30,0,0,30,0
2017,220206,220241012,11,21,30,,,30,30,,30,,30,30,30,30,30,30,
2017,220308,220341011,01,21,,,,,,,,,,,,,,,
2017,220308,220341011,02,21,,,,,,,,,,,,,,,
2017,220308,220341011,03,21,,,,,,,,,,,,,,,
2017,220308,220341011,04,21,,,,,,,,,,,,,,,
2017,220308,220341011,05,21,,,,,,,,,,,,,,,
2017,220308,220341011,06,21,,,,,,,,,,,,,,,
2017,220308,220341011,07,21,,,,,,,,,,,,,,,
2017,220308,220341011,08,21,,,,,,,,,,,,,,,
2017,220308,220341011,09,21,,,,,,,,,,,,,,,
2017,220308,220341011,10,21,,,,,,,,,,,,,,,
2017,220308,220341011,12,21,,,,,,,,,,,,,,,
2017,220308,220342018,01,21,,,,,,,,,,,,,,,
2017,220308,220342018,02,21,,,,,,,,,,,,,,,
2017,220308,220342018,03,21,,,,,,,,,,,,,,,
2017,220308,220342018,04,21,,,,,,,,,,,,,,,
2017,220308,220342018,05,21,,,,,,,,,,,,,,,
2017,220308,220342018,06,21,,,,,,,,,,,,,,,
2017,220308,220342018,07,21,,,,,,,,,,,,,,,
2017,220308,220342018,08,21,,,,,,,,,,,,,,,
2017,220308,220342018,09,21,,,,,,,,,,,,,,,
2017,220308,220342018,10,21,,,,,,,,,,,,,,,
2017,220308,220342018,12,21,,,,,,,,,,,,,,,
2017,310315,310342030,02,21,,,,,,,,,,,,,,,
2017,310315,310342030,05,21,,,,,,,,,,,,,,,
2017,310315,310342030,07,21,,,,,,,,,,,,,,,
2017,330115,330141019,01,21,,,,,,,,,,,,,,,
2017,330115,330141019,04,21,,,,,,,,,,,,,,,
2017,330115,330141019,05,21,,,,,,,,,,,,,,,
2017,330115,330141019,07,21,,,,,,,,,,,,,,,
2017,330115,330141019,08,21,,,,30,0,11,30,,15,10,30,,,,
2017,330115,330141019,10,21,,,,,,,,,,,,,,,
2017,330115,330141019,11,21,,,,,,,,,,,,,,,
2017,330307,330341003,01,21,,,,,,,,,,,,,,,
2017,330307,330341003,02,21,,,,,,,28,,28,,,,,28,
2017,330307,330341003,03,21,,,,30,,,,,30,,,,,30,
2017,330307,330341003,04,21,,,,,,,,,,,,,,,
2017,330307,330341003,05,21,,,,,,,,,,,,,,,
2017,330307,330341003,06,21,,,,,,,,,,,,,,,
2017,330307,330341003,07,21,,,,,,,,,,,,,,,
2017,330307,330341003,08,21,,,,,,,,,,,,,,,
2017,330307,330341003,09,21,,,,,,,,,,,,,,,
2017,330307,330341003,10,21,,,,,,,,,,,,,,,
2017,330307,330341003,11,21,,,,,,,,,,,,,,,
2017,330307,330341003,12,21,,,,,,,,,,,,,,,
2017,330409,330451050,03,21,,,,,,,,,,,,,,,
2017,330409,330451050,04,21,,,,,,,,,,,,,,,
2017,330409,330451050,05,21,,,,30,,,,,,,,,,,30
2017,330409,330451050,06,21,,,,,,,,,,,,,,,
2017,330409,330451050,08,21,,,,,,,,,,,,,,,
2017,330409,330451050,09,21,,,,,,,,,,,,,,,
2017,330409,330451050,11,21,,,,,,,,,,,,,,,
2017,330409,330451050,12,21,,,,,,,,,,,,,,,
2017,340112,340141020,01,21,,,,,,,,,,,,,,,
2017,340112,340141020,05,21,,,,,,,,,,,,,,,
2017,340112,340141020,06,21,,,,,,,,,,,,,,,
2017,340112,340141020,07,21,,,,,,,,,,,,,,,
2017,340112,340141020,08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340112,340141020,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340112,340141020,11,21,,,,,,,,,,,,,,,
2017,340112,340141020,12,21,,,,,10,,30,,30,,,,,,
2017,340113,340141022,01,21,0,0,0,0,0,0,21,0,30,0,0,0,0,0,0
2017,340113,340141022,02,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340113,340141022,03,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340113,340141022,04,21,0,0,0,0,0,18,0,0,30,0,0,0,0,0,0
2017,340113,340141022,05,21,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0
2017,340113,340141022,06,21,0,0,,0,0,0,0,0,30,0,0,0,0,0,0
2017,340113,340141022,07,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340113,340141022,08,21,0,,,0,0,0,30,0,30,0,0,0,0,0,0
2017,340113,340141022,09,21,0,0,0,0,0,8,0,0,30,0,30,0,0,0,12
2017,340113,340141022,10,21,0,0,0,0,0,0,30,0,30,0,30,0,0,0,30
2017,340113,340141022,11,21,,,30,,,,,,,,,30,,,
2017,340113,340141022,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340114,340141023,01,21,0,0,,30,0,0,0,0,30,0,0,5,5,0,0
2017,340114,340141023,02,21,10,15,10,30,0,0,0,0,30,0,0,30,30,0,0
2017,340114,340141023,03,21,30,30,30,30,0,30,0,0,30,0,0,30,30,0,0
2017,340114,340141023,04,21,30,30,30,0,10,30,30,0,30,0,0,30,30,30,0
2017,340114,340141023,05,21,20,20,20,0,10,20,20,0,30,20,20,20,20,20,0
2017,340114,340141023,06,21,0,15,0,0,0,30,0,0,30,0,0,0,15,0,0
2017,340114,340141023,07,21,0,30,0,0,0,30,0,0,30,0,0,20,30,0,0
2017,340114,340141023,08,21,0,30,0,0,0,30,10,0,30,0,0,30,30,0,0
2017,340114,340141023,09,21,0,30,10,0,0,30,30,0,30,0,0,30,30,0,0
2017,340114,340141023,10,21,0,6,16,0,0,6,30,0,30,0,0,6,6,0,0
2017,340114,340141023,11,21,0,0,30,0,0,30,30,0,30,0,0,30,30,0,0
2017,340114,340141023,12,21,,,30,,,30,30,,30,,,,30,30,
2017,340115,340143025,01,21,,,,,,,,,,,,,,,
2017,340115,340143025,02,21,,,,,,,,,,,,,,,
2017,340115,340143025,04,21,,,,,,,,,,,,,,,
2017,340115,340143025,05,21,,,,,,,,,,,,,,,
2017,340115,340143025,06,21,,,,,,,,,,,,,,,
2017,340115,340143025,07,21,,,,,,,,,,,,,,,
2017,340115,340143025,08,21,,,,,,,,,,,,,,,
2017,340115,340143025,09,21,,,,,,,,,,,,,,,
2017,340115,340143025,11,21,,,,,,,,,,,,,,,
2017,340116,340141026,01,21,0,,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340141026,02,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340141026,03,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340141026,04,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340141026,05,21,0,10,0,0,10,0,0,0,30,0,0,0,0,0,0
2017,340116,340141026,06,21,0,0,0,0,5,5,0,0,30,5,0,0,0,0,0
2017,340116,340141026,07,21,0,0,0,0,,0,,0,30,0,0,0,0,0,0
2017,340116,340141026,08,21,0,0,0,0,,0,10,0,30,0,0,0,0,0,0
2017,340116,340141026,09,21,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0
2017,340116,340141026,10,21,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0
2017,340116,340141026,11,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340141026,12,21,,,,,,,,,30,,,,,,
2017,340116,340151027,01,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340151027,02,21,,,,,,,,,,,,,,,
2017,340116,340151027,03,21,,,,,,,30,,30,,,,,30,30
2017,340116,340151027,04,21,30,,30,30,,,30,,30,30,30,30,,30,
2017,340116,340151027,05,21,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
2017,340116,340151027,06,21,30,0,0,30,0,0,30,30,30,0,0,0,0,30,0
2017,340116,340151027,07,21,30,0,0,30,0,0,30,30,30,0,0,0,0,30,0
2017,340116,340151027,08,21,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0
2017,340116,340151027,09,21,0,0,,30,0,0,30,0,30,0,0,0,0,0,0
2017,340116,340151027,10,21,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0
2017,340116,340151027,11,21,0,0,0,30,0,0,30,0,30,0,0,0,0,0,0
2017,340116,340151027,12,21,0,0,0,30,0,30,0,30,0,0,0,0,0,30,0
2017,340117,340151028,01,21,0,0,10,0,0,0,10,1,30,0,0,10,0,0,0
2017,340117,340151028,02,21,0,10,0,0,0,0,10,0,30,0,0,30,10,0,0
2017,340117,340151028,03,21,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
2017,340117,340151028,04,21,,30,,30,,,,,30,,,,,,30
2017,340117,340151028,05,21,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
2017,340117,340151028,06,21,0,0,0,0,0,0,0,0,30,0,0,0,,,0
2017,340117,340151028,07,21,30,30,0,30,0,0,30,0,0,0,0,0,20,0,30
2017,340117,340151028,08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2017,340117,340151028,09,21,30,30,30,0,30,0,30,0,0,0,0,0,0,0,0
2017,340117,340151028,10,21,0,10,0,30,0,0,30,0,30,0,0,0,0,30,0
2017,340117,340151028,11,21,0,30,0,30,30,0,30,,,,,,,,
2017,340117,340151028,12,21,,,,,,,30,,,,,,,,
2017,340118,340141029,01,21,,30,30,,30,28,30,,,30,,30,30,30,28
2017,340118,340141029,02,21,0,0,30,0,0,30,30,20,0,0,0,30,30,0,0
2017,340118,340141029,03,21,,20,30,,25,30,30,20,0,20,0,30,30,0,0
2017,340118,340141029,04,21,,,30,,,30,,,,,,,30,,30
2017,340118,340141029,05,21,0,19,30,0,30,30,0,18,0,30,1,0,30,21,0
2017,340118,340141029,06,21,0,30,30,0,30,30,30,30,0,30,30,0,30,30,0
2017,340118,340141029,07,21,0,30,30,0,30,30,30,30,0,30,30,0,30,30,0
2017,340118,340141029,08,21,0,0,30,0,0,0,30,10,0,0,0,0,0,30,0
2017,340118,340141029,09,21,0,28,30,0,25,0,30,30,30,0,0,0,2,30,0
2017,340118,340141029,10,21,,30,30,,30,20,30,30,30,10,,,20,30,
2017,340118,340141029,11,21,,,,,,30,30,18,30,,,,,30,
2017,340118,340141029,12,21,0,30,0,0,16,30,30,30,30,30,,12,30,30,0
2017,340119,340141031,01,21,0,0,0,0,0,0,0,0,,,0,0,0,0,0
2017,340119,340141031,02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340141031,03,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340141031,04,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340141031,05,21,0,0,,0,0,0,,0,0,0,0,0,0,0,0
2017,340119,340141031,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2017,340119,340141031,07,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340141031,08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340141031,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340141031,10,21,,,,,,,,,30,,,,,,
2017,340119,340141031,11,21,,,,,,,,,30,,,,,,
2017,340119,340141031,12,21,,,,,,,,,30,,,,,,
2017,340119,340152032,02,21,,,,,,,,,,,,,,,
2017,340119,340152032,03,21,,,,,,,,,,,,,,,
2017,340119,340152032,04,21,,,,,,,,,,,,,,,
2017,340119,340152032,05,21,,,,,,,,,,,,,,,
2017,340119,340152032,07,21,,,,,,,,,,,,,,,
2017,340119,340152032,08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,340119,340152032,09,21,,,,,,,,,,,,,,,
2017,340119,340152032,11,21,,,,,,,,,,,,,,,
2017,340119,340152032,12,21,,,,,,,,,,,,,,,
2017,340306,340361005,02,21,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
2017,340306,340361005,03,21,0,0,30,30,30,30,0,0,30,0,30,30,30,30,30
2017,340306,340361005,04,21,,30,30,30,30,30,,,30,30,30,30,30,30,30
2017,340306,340361005,05,21,,30,30,30,30,,,,,30,30,30,30,30,
2017,340306,340361005,06,21,30,30,30,,,,,,30,30,30,,,,
2017,340306,340361005,07,21,30,30,30,30,30,,,,30,30,,30,30,30,
2017,340306,340361005,08,21,30,30,30,30,30,,,,30,30,30,30,30,30,0
2017,340306,340361005,09,21,30,30,30,30,30,,,,30,30,30,30,30,30,30
2017,340306,340361005,10,21,30,30,30,30,,30,,,30,30,30,30,30,30,0
2017,340306,340361005,11,21,30,,30,0,0,30,,,30,,30,30,,30,30
2017,340306,340361005,12,21,30,,30,30,30,30,,,30,30,30,30,,30,30
2017,340306,340361006,01,21,30,30,30,0,0,0,0,30,30,0,30,0,0,0,0
2017,340306,340361006,10,21,,,,,,,,,,,,,,,
2017,340306,340361006,11,21,,,,,,,,,,,,,,,
2017,340306,340361006,12,21,,,,,,,,,,,,,,,
2017,350126,350153055,01,21,,,,,,,,,,,,,,,
2017,350126,350153055,03,21,,,,,,,,,,,,,,,
2017,350126,350153055,04,21,,,,,,,,,,,,,,,
2017,350126,350153055,05,21,,,,,,,,,,,,,,,
2017,350126,350153055,06,21,,,,,,,,,,,,,,,
2017,350126,350153055,07,21,,,,,,,,,,,,,,,
2017,350126,350153055,08,21,,,,,,,,,,,,,,,
2017,350126,350153055,09,21,,,,,,,,,,,,,,,
2017,350126,350153055,10,21,,,,,,,,,,,,,,,
2017,350126,350153055,11,21,,,,,,,,,,,,,,,
2017,350126,350153055,12,21,,,,,,,,,,,,,,,
2017,350128,350153032,01,21,,,,,,,,,,,,,,,
2017,350128,350153032,02,21,,,,,,,,,,,,,,,
2017,350128,350153032,04,21,,,,,,,,,,,,,,,
2017,350128,350153032,05,21,,,,,,,,,,,,,,,
2017,350128,350153032,06,21,,,,,,,,,,,,,,,
2017,350128,350153032,08,21,,,,,,,,,,,,,,,
2017,350128,350153032,09,21,,,,,,,,,,,,,,,
2017,350128,350153032,10,21,,,,,,,,,,,,,,,
2017,350128,350153032,11,21,,,,,,,,,,,,,,,
2017,350128,350153032,12,21,,,,,,,,,,,,,,,
2017,350146,350141044,01,21,,,,,,,,,,,,,,,
2017,350146,350141044,02,21,,,,,,,,,,,,,,,
2017,350146,350141044,03,21,,,,30,,,,,,,30,,,,30
2017,350146,350141044,04,21,,,,,,,,,,,,,,,
2017,350146,350141044,05,21,,,,,,,,,,,,,,,
2017,350146,350141044,06,21,,,,,,,,,,,,,,,
2017,350146,350141044,07,21,,,,,,,,,,,,,,,
2017,350146,350141044,08,21,,,,,,,,,,,,,,,
2017,350146,350141044,09,21,,,,,,,,,,,,,,,
2017,350146,350141044,10,21,,,,,,,,,,,,,,,
2017,350146,350141044,11,21,,,,,,,,,,,,,,,
2017,350146,350141044,12,21,,,,,,,,,,,,,,,
2017,350311,350341018,01,21,,,,,,,,15,30,,,,,,10
2017,350311,350341018,02,21,,,,,,,,,28,,,,,,
2017,350311,350341018,03,21,,,,,,,,,30,,,,,,
2017,350311,350341018,04,21,,30,30,,,,,,30,,,,,,
2017,350311,350341018,05,21,,,,,,,,,30,,,,,,
2017,350311,350341018,06,21,,,,,,,,,30,,,,,,
2017,350311,350341018,07,21,,,10,,,,14,,30,,,,,,
2017,350311,350341018,08,21,,,,,,,30,,30,,,,,,
2017,350311,350341018,09,21,,,,,,,30,,,,,,,,
2017,350311,350341018,10,21,,,,,,,30,,30,,,,,,
2017,350311,350341018,11,21,,,15,,,,30,,30,,,,,,
2017,350311,350341018,12,21,,,,,,,,,30,,,,,,
2017,350405,350452031,01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350405,350452031,02,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0
2017,350405,350452031,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350405,350452031,07,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350405,350452031,08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350405,350452031,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350405,350452031,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350405,350452031,11,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2017,350413,350441019,04,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,07,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350413,350441019,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350421,350451045,01,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2017,350421,350451045,02,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2017,350421,350451045,03,21,0,0,0,0,0,0,0,0,0,,0,0,0,0,0
2017,350421,350451045,04,21,0,0,0,0,0,0,30,0,0,0,0,0,0,0,30
2017,350421,350451045,05,21,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2017,350421,350451045,06,21,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2017,350421,350451045,07,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350421,350451045,08,21,0,30,0,0,0,0,30,0,0,0,30,0,0,0,30
2017,350421,350451045,09,21,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0
2017,350421,350451045,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,350421,350451045,12,21,0,,30,0,0,0,30,0,0,0,0,0,0,0,0
2017,350513,350552017,01,21,,,,,,,,,,,,,,,
2017,350513,350552017,02,21,,,,,,,,,,,,,,,
2017,350513,350552017,03,21,,,,,,,,,,,,,,,
2017,350513,350552017,04,21,,,,,,,,,,,,,,,
2017,350513,350552017,05,21,,,,,,,,,,,,,,,
