cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cEJVVM_0609a,cEJVVM_1014a,cEJVVM_1524a,cEJVVM_TOTAL,cEJPBSAN_0609a,cEJPBSAN_1014a,cEJPBSAN_1524a,cEJPBSAN_TOTAL,cTESTKIT_NECHEFF,cTESTKIT_NTPOS,cFER_F,cFER_G,cFAF_F,cFAF_G
2015,420113,402151023,11,21,,,,,,,,,,,,,,
2015,420113,402151023,12,21,,,,,,,,,,,,,,
2015,420303,420341007,05,21,,,,,,,,,,,,,,
2015,420303,420341007,06,21,,,,,,,,,,,,,,
2015,420303,420341007,07,21,,,,,,,,,,,,,,
2015,420303,420341007,08,21,,,,,,,,,,,,,,
2015,420303,420341007,09,21,,,,,,,,,,,,,,
2015,420303,420341007,10,21,,,,,,,,,,,,,,
2015,420303,420341007,11,21,,,,,,,,,,,,,,
2015,420303,420341007,12,21,,,,,,,,,,,,,,
2015,430302,430341003,03,21,,,,,,,,,,,,,,
2015,430302,430341003,04,21,,,,,,,,,,,,,,
2015,430302,430341003,05,21,,,,,,,,,,,,,,
2015,430302,430341003,09,21,,,,,,,,,,,,,,
2015,430303,430341005,04,21,,,,,,,,,,,,,,
2015,430303,430341005,05,21,,,,,,,,,,,,,,
2015,430303,430341005,06,21,,,,,,,,,,,,,,
2015,430303,430341005,07,21,,,,,,,,,,,,,,
2015,430303,430341005,08,21,,,,,,,,,,,,,,
2015,430303,430341005,09,21,,,,,,,,,,,,,,
2015,430303,430341005,10,21,,,,,,,,,,,,,,
2015,430303,430341005,11,21,,,,,,,,,,,,,,
2015,430303,430351007,08,21,,,,,,,,,,,,,,
2015,430405,430442009,06,21,,,,,,,,,,,,,,
2015,440112,440151027,04,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,06,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,07,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,08,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,09,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440112,440151027,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,440409,440451026,06,21,,,,,,,,,,,,,,
2015,440409,440451026,07,21,,,,,,,,,,,,,,
2015,440409,440451026,08,21,,,,,,,,,,,,,,
2015,440409,440451026,09,21,,,,,,,,,,,,,,
2015,440409,440451026,10,21,,,,,,,,,,,,,,
2015,440409,440451026,11,21,,,,,,,,,,,,,,
2015,440409,440451026,12,21,,,,,,,,,,,,,,
2015,440507,440541010,09,21,,,,,,,,,,,,,,
2015,440507,440541010,10,21,,,,,,,,,,,,,,
2015,440507,440541010,11,21,,,,,,,,,,,,,,
2015,440507,440551024,09,21,,,,,,,,,,,,,,
2015,440507,440551024,10,21,,,,,,,,,,,,,,
2015,440507,440551024,11,21,,,,,,,,,,,,,,
2015,510101,510141005,04,21,,,,,,,,,,,,,,
2015,510101,510141005,05,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,510101,510141005,06,21,5,14,76,95,5,14,64,83,0,0,0,0,0,0
2015,510101,510141005,07,21,0,50,30,80,0,0,0,0,,,,,,
2015,510101,510141005,08,21,,,,,,,,,,,,,,
2015,510101,510141005,09,21,0,0,132,132,0,0,0,0,,,,,,
2015,510101,510141005,10,21,0,22,99,121,0,0,0,0,0,0,0,0,0,0
2015,510101,510141005,11,21,0,21,63,84,0,0,0,0,,,,,,
2015,510101,510141005,12,21,0,2,20,22,0,0,7,7,,,,,,
2015,510101,510142009,04,21,,,,,,,,,,,,,,
2015,510101,510142009,05,21,,,,,,,,,,,,,,
2015,510101,510142009,06,21,,,,,,,,,,,,,,
2015,510101,510142009,07,21,,,,,,,,,,,,,,
2015,510101,510142009,08,21,,,,,,,,,,,,,,
2015,510101,510142009,09,21,,,,,,,,,,,,,,
2015,510101,510142009,10,21,,,,,,,,,,,,,,
2015,510101,510142009,11,21,,,,,,,,,,,,,,
2015,510101,510142009,12,21,,,,,,,,,,,,,,
2015,510213,510251028,05,21,,,,,,,,,,,,,,
2015,510213,510251028,06,21,,,,,,,,,,,,,,
2015,510213,510251028,07,21,,,,,,,,,,,,,,
2015,510213,510251028,08,21,,,,,,,,,,,,,,
2015,510213,510251028,09,21,,,,,,,,,,,,,,
2015,510213,510251028,10,21,,,,,,,,,,,,,,
2015,510213,510251028,11,21,,,,,,,,,1,1,,,,
2015,510213,510251028,12,21,,,,,,,,,,,,,,
2015,510213,510251029,05,21,,,,,,,,,,,,,,
2015,510213,510251029,06,21,,,,,,,,,,,,,,
2015,510213,510251029,07,21,,,,,,,,,,,,,,
2015,510213,510251029,08,21,,,,,,,,,,,,,,
2015,510213,510251029,09,21,,,,,,,,,,,,,,
2015,510213,510251029,10,21,,,,,,,,,,,,,,
2015,510213,510251029,11,21,,,,,,,,,,,,,,
2015,510213,510251029,12,21,,,,,,,,,,,,,,
2015,510618,510641022,04,21,0,0,43,43,0,0,7,7,0,0,0,0,0,0
2015,510618,510641022,05,21,,,,,,,,,,,,,,
2015,510618,510641022,06,21,,,,,,,,,,,,,,
2015,510618,510641022,07,21,,,,,,,,,,,,,,
2015,510618,510641022,08,21,,,,,,,,,,,,,,
2015,510618,510641022,09,21,,,,,,,,,,,,,,
2015,510618,510641022,10,21,,,,,,,,,10,8,,,,
2015,510618,510641022,11,21,,,,,,,,,6,6,,,,
2015,510618,510641022,12,21,,,,,,,,,10,8,0,0,0,0
2015,510716,510741031,04,21,,,,,,,,,,,,,,
2015,510716,510741031,05,21,,,,,,,,,,,,,,
2015,510716,510741031,06,21,,,,,,,,,,,,,,
2015,510716,510741031,08,21,,,,,,,,,,,,,,
2015,510716,510741031,09,21,,,,,,,,,,,,,,
2015,510716,510741031,10,21,,,,,,,,,,,,,,
2015,510716,510741031,12,21,,,,,,,,,,,,,,
2015,510717,510741022,04,21,,,,,,,,,,,,,,
2015,510717,510741022,05,21,,,18,18,,,,,,,,,,
2015,510717,510741022,06,21,,,,,,,,,,,,,,
2015,510717,510741022,07,21,,,,,,,,,,,,,,
2015,510717,510741022,08,21,,,,,,,,,,,,,,
2015,510717,510741022,09,21,,,,,,,,,,,,,,
2015,510717,510741022,10,21,,,,,,,,,,,,,,
2015,510717,510741022,11,21,,,,,,,,,,,,,,
2015,510717,510741022,12,21,,,,,,,,,,,,,,
2015,520102,520142005,05,21,,,,,,,,,,,,,,
2015,520102,520142005,06,21,,,,,,,,,,,,,,
2015,520102,520142005,07,21,,,,,,,,,,,,,,
2015,520102,520142005,09,21,,,,,,,,,,,,,,
2015,520102,520142005,10,21,,,,,,,,,,,,,,
2015,520102,520153007,05,21,,,,,,,,,,,,,,
2015,520102,520153007,06,21,,,,,,,,,,,,,,
2015,520102,520153007,07,21,,,,,,,,,,,,,,
2015,520102,520153007,08,21,,,,,,,,,,,,,,
2015,520102,520153007,09,21,,,,,,,,,,,,,,
2015,520102,520153007,10,21,,,,,,,,,,,,,,
2015,520102,520153007,12,21,,,,,,,,,,,,,,
2015,520104,520151011,05,21,,,,,,,,,,,,,,
2015,520104,520151011,06,21,,,,,,,,,,,,,,
2015,520104,520151011,07,21,,,,,,,,,,,,,,
2015,520104,520151011,08,21,,,,,,,,,,,,,,
2015,520104,520151011,09,21,,,,,,,,,,,,,,
2015,520104,520151011,10,21,,,,,,,,,,,,,,
2015,520104,520151011,11,21,,,,,,,,,,,,,,
2015,520104,520151011,12,21,,,,,,,,,,,,,,
2015,520502,520541003,07,21,,,,,,,,,,,,,,
2015,520502,520541003,09,21,,,,,,,,,,,,,,
2015,520502,520541003,10,21,,,,,,,,,,,,,,
2015,520502,520541003,11,21,,,,,,,,,,,,,,
2015,520502,520541003,12,21,,,,,,,,,,,,,,
2015,520502,520551005,06,21,1,,,1,1,,,1,,,,,,
2015,520502,520551005,08,21,,,,,,,,,,,,,,
2015,520502,520551005,09,21,,,,,,,,,,,,,,
2015,520502,520551005,10,21,6,3,,9,3,1,,4,,,,,,
2015,520502,520551005,11,21,3,1,,4,2,1,,,,,,,,
2015,520502,520551005,12,21,1,3,,4,1,3,,4,,,,,,
2015,520503,520551014,11,21,,,,,,,,,,,,,,
2015,520505,520541017,06,21,,,,,,,,,,,,,,
2015,520505,520541017,10,21,,,,,,,,,,,,,,
2015,520505,520541017,11,21,,,,,,,,,,,,,,
2015,520505,520541017,12,21,,,,,,,,,,,,,,
2015,520507,520551023,06,21,,9,46,55,,,1,1,,,,,,
2015,520507,520551023,07,21,,9,45,54,,,,,,,,,,
2015,520507,520551023,09,21,,,,,,,,,,,,,,
2015,520507,520551023,10,21,,,,,,,,,,,,,,
2015,520507,520551023,11,21,,3,2,5,,3,2,5,,,,,,
2015,520507,520551023,12,21,,3,4,7,,3,4,7,,,,,,
2015,520518,520541045,07,21,,,,,,,,,,,,,,
2015,520518,520541045,10,21,,,1,1,,,,,,,,,,
2015,520518,520541045,11,21,,,,,,,,,,,,,,
2015,520518,520541045,12,21,,,,,,,,,,,,,,
2015,520518,520543051,10,21,,,,,,,,,,,,,,
2015,520520,520552059,09,21,,,,,,,,,,,,,,
2015,520521,520541061,06,21,,,,,,,,,,,,,,
2015,520521,520541061,07,21,11,13,20,44,11,13,20,44,,,,,,
2015,520521,520541061,08,21,4,4,15,23,4,4,15,23,,,,,,
2015,520521,520541061,09,21,6,9,25,40,6,9,25,40,,,,,,
2015,520521,520541061,10,21,,,,,,,,,,,,,,
2015,520521,520541061,11,21,,,,,,,,,,,,,,
2015,520521,520541061,12,21,,,,,,,,,,,,,,
2015,610408,610441008,07,21,,,,,,,,,,,,,,
2015,610408,610441008,08,21,,,,,,,,,,,,,,
2015,610408,610441008,09,21,,,,,,,,,,,,,,
2015,610408,610441008,10,21,,,,,,,,,,,,,,
2015,610408,610441008,11,21,,,,,,,,,,,,,,
2015,610408,610441008,12,21,,,,,,,,,,,,,,
2015,610709,610751026,11,21,,,,,,,,,,,,,,
2015,610709,610751026,12,21,,,,,,,,,,,,,,
2015,620119,620141025,09,21,,,,,,,,,,,,,,
2015,620119,620141025,10,21,,,,,,,,,,,,,,
2015,620119,620141025,11,21,,,,,,,,,,,,,,
2015,620119,620141025,12,21,,,,,,,,,,,,,,
2015,620205,620241007,04,21,,,,,,,,,,,,,,
2015,620205,620241007,05,21,,,,,,,,,,,,,,
2015,620205,620241007,06,21,,,,,,,,,,,,,,
2015,620205,620241007,07,21,,,,,,,,,,,,,,
2015,620205,620241007,08,21,,,,,,,,,,,,,,
2015,620209,620251012,03,21,,,,,,,,,,,,,,
2015,620209,620251012,04,21,,,,,,,,,,,,,,
2015,620209,620251012,05,21,,,,,,,,,,,,,,
2015,620209,620251012,06,21,,,,,,,,,,,,,,
2015,620209,620251012,07,21,,,,,,,,,,,,,,
2015,620209,620251012,08,21,,,,,,,,,,,,,,
2015,620209,620251012,09,21,,,,,,,,,,,,,,
2015,620212,620241016,03,21,,53,72,125,,,2,2,,,,,,
2015,620212,620241016,04,21,,,,,,,,,,,,,,
2015,620212,620241016,05,21,,,,,,,,,,,,,,
2015,620212,620241016,06,21,,,,,,,,,,,,,,
2015,620212,620241016,07,21,,,,,,,,,,,,,,
2015,620302,620352002,09,21,,,,,,,,,,,,,,
2015,620302,620352002,11,21,,,,,,,,,,,,,,
2015,620302,620352002,12,21,,,,,,,,,,,,,,
2015,630108,630152010,07,21,,,,,,,,,,,,,,
2015,630108,630152010,08,21,,,,,,,,,,,,,,
2015,630108,630152010,09,21,,,,,,,,,,,,,,
2015,630108,630152010,10,21,,,,,,,,,,,,,,
2015,630108,630152010,11,21,,,,,,,,,,,,,,
2015,630108,630152010,12,21,,,,,,,,,,,,,,
2015,630127,630142022,07,21,,,,,,,,,,,,,,
2015,630127,630142022,08,21,,,,,,,,,,,,,,
2015,630127,630142022,09,21,,,,,,,,,,,,,,
2015,630127,630142022,10,21,,,,,,,,,,,,,,
2015,630127,630142022,11,21,,,,,,,,,,,,,,
2015,630127,630142022,12,21,,,,,,,,,,,,,,
2015,630127,630143043,07,21,,,,,,,,,,,,,,
2015,630127,630143043,08,21,,,,,,,,,,,,,,
2015,630127,630143043,09,21,,,,,,,,,,,,,,
2015,630127,630143043,10,21,,,,,,,,,,,,,,
2015,630127,630143043,11,21,,,,,,,,,,,,,,
2015,630127,630143045,08,21,,,,,,,,,,,,,,
2015,630127,630143045,09,21,,,,,,,,,,,,,,
2015,630129,630151027,07,21,,,,,,,,,,,,,,
2015,630129,630151027,08,21,,,,,,,,,,,,,,
2015,630129,630151027,09,21,,,,,,,,,,,,,,
2015,630129,630151027,10,21,,,,,,,,,,,,,,
2015,630129,630151027,11,21,,,,,,,,,,,,,,
2015,630129,630151027,12,21,,,,,,,,,,,,,,
2015,630308,630352015,10,21,,,,,,,,,,,,,,
2015,640105,640143022,04,21,,,,,,,,,,,,,,
2015,640105,640143022,05,21,,,,,,,,,,,,,,
2015,640105,640143022,06,21,,,,,,,,,,,,,,
2015,640105,640143022,07,21,,,,,,,,,,,,,,
2015,640105,640143022,08,21,,,,,,,,,,,,,,
2015,640105,640143022,09,21,,,,,,,,,,,,,,
2015,640105,640143022,10,21,,,,,,,,,,,,,,
2015,640105,640143022,11,21,,,,,,,,,,,,,,
2015,640105,640143022,12,21,,,,,,,,,,,,,,
2016,110101,110141002,01,21,4,212,877,1093,,53,755,808,,,,,,
2016,110101,110141002,02,21,224,164,508,896,,,,,5,5,,,,
2016,110101,110141002,03,21,87,100,321,508,,,,,,,,,,
2016,110101,110141002,04,21,25,57,256,338,,2,6,8,,,,,,
2016,110101,110141002,05,21,23,6,4,33,,,,,2,2,,,,
2016,110101,110141002,06,21,14,8,4,26,,,,,2,2,,,,
2016,110101,110141002,07,21,18,16,2,36,,,,,3,3,,,,
2016,110101,110141002,09,21,162,36,16,214,,,,,,,,,,
2016,110101,110141002,10,21,86,20,8,114,,,,,,,,,,
2016,110101,110141002,11,21,5,41,1,47,,,,,,,,,,
2016,110101,110141002,12,21,4,25,6,35,,,,,,,,,,
2016,110218,110243042,01,21,,,,,,,,,,,,,,
2016,110218,110243042,02,21,,,,,,,,,,,,,,
2016,110218,110243042,03,21,,,,,,,,,,,,,,
2016,110218,110243042,04,21,,,,,,,,,,,,,,
2016,110218,110243042,05,21,,,,,,,,,,,,,,
2016,110218,110243042,06,21,,,,,,,,,,,,,,
2016,110218,110243042,07,21,,,,,,,,,,,,,,
2016,110218,110243042,08,21,,,,,,,,,,,,,,
2016,110218,110243042,09,21,,,,,,,,,,,,,,
2016,110218,110243042,10,21,,,,,,,,,,,,,,
2016,110218,110243042,11,21,,,,,,,,,,,,,,
2016,110218,110243042,12,21,,,,,,,,,,,,,,
2016,110218,110243068,02,21,,,,,,,,,,,,,,
2016,110218,110243068,03,21,,,,,,,,,,,,,,
2016,110218,110243068,04,21,,,,,,,,,,,,,,
2016,110218,110243068,07,21,,,,,,,,,,,,,,
2016,110218,110243068,08,21,,,,,,,,,,,,,,
2016,110218,110243068,09,21,,,,,,,,,,,,,,
2016,110302,110342010,07,21,,,,,,,,,,,,,,
2016,110305,110342014,01,21,,,,,,,,,,,,,,
2016,110305,110342014,02,21,,,,,,,,,,,,,,
2016,110305,110342014,05,21,,,,,,,,,,,,,,
2016,110305,110342014,06,21,,,,,,,,,,,,,,
2016,110305,110342014,07,21,,,,,,,,,,,,,,
2016,110305,110342014,10,21,,,,,,,,,,,,,,
2016,110305,110342014,12,21,,,,,,,,,,,,,,
2016,110305,110342015,01,21,,,,,,,,,,,,,,
2016,110305,110342015,03,21,,,,,,,,,,,,,,
2016,110305,110342015,04,21,,,,,,,,,,,,,,
2016,110305,110342015,05,21,,,,,,,,,,,,,,
2016,110305,110342015,06,21,,,,,,,,,,,,,,
2016,110305,110342015,07,21,,,,,,,,,,,,,,
2016,110305,110342015,10,21,,,,,,,,,,,,,,
2016,110305,110342015,11,21,,,,,,,,,,,,,,
2016,110305,110342016,01,21,,,,,,,,,,,,,,
2016,110305,110342016,02,21,,,,,,,,,,,,,,
2016,110305,110342016,03,21,,,,,,,,,,,,,,
2016,110305,110342016,04,21,,,,,,,,,,,,,,
2016,110305,110342016,05,21,,,,,,,,,,,,,,
2016,110305,110342016,06,21,,,,,,,,,,,,,,
2016,110305,110342016,07,21,,,,,,,,,,,,,,
2016,110305,110342016,08,21,,,,,,,,,,,,,,
2016,110305,110342016,09,21,,,,,,,,,,,,,,
2016,110305,110342016,10,21,,,,,,,,,,,,,,
2016,110305,110342016,11,21,,,,,,,,,,,,,,
2016,110306,110343024,03,21,,,,,,,,,,,,,,
2016,110307,110342026,01,21,,,,,,,,,,,,,,
2016,110307,110342026,02,21,,,,,,,,,,,,,,
2016,110307,110342026,06,21,,,,,,,,,,,,,,
2016,110307,110342026,07,21,,,,,,,,,,,,,,
2016,110307,110342026,09,21,,,,,,,,,,,,,,
2016,110307,110342026,10,21,,,,,,,,,,,,,,
2016,110307,110342026,11,21,,,,,,,,,,,,,,
2016,110307,110342026,12,21,,,,,,,,,,,,,,
2016,110307,110342027,01,21,,,,,,,,,,,,,,
2016,110307,110342027,02,21,,,,,,,,,,,,,,
2016,110307,110342027,03,21,,,,,,,,,,,,,,
2016,110307,110342027,04,21,,,,,,,,,,,,,,
2016,110307,110342027,05,21,,,,,,,,,,,,,,
2016,110307,110342027,06,21,,,,,,,,,,,,,,
2016,110307,110342027,07,21,,,,,,,,,,,,,,
2016,110307,110342027,08,21,,,,,,,,,,,,,,
2016,110307,110342027,09,21,,,,,,,,,,,,,,
2016,110307,110342027,10,21,,,,,,,,,,,,,,
2016,110307,110342027,11,21,,,,,,,,,,,,,,
2016,110307,110342027,12,21,,,,,,,,,,,,,,
2016,110307,110342059,01,21,,,,,,,,,,,,,,
2016,110307,110342059,02,21,,,,,,,,,,,,,,
2016,110307,110342059,03,21,,,,,,,,,,,,,,
2016,110307,110342059,06,21,,,,,,,,,,,,,,
2016,110307,110342059,07,21,,,,,,,,,,,,,,
2016,110307,110342059,12,21,,,,,,,,,,,,,,
2016,110307,110342063,01,21,,,,,,,,,,,,,,
2016,110307,110342063,02,21,,,,,,,,,,,,,,
2016,110307,110342063,04,21,,,,,,,,,,,,,,
2016,110307,110342063,06,21,,,,,,,,,,,,,,
2016,110307,110342063,10,21,,,,,,,,,,,,,,
2016,110307,110342063,12,21,,,,,,,,,,,,,,
2016,110307,110343029,01,21,,,,,,,,,,,,,,
2016,110307,110343029,02,21,,,,,,,,,,,,,,
2016,110307,110343029,03,21,,,,,,,,,,,,,,
2016,110307,110343029,04,21,,,,,,,,,,,,,,
2016,110307,110343029,05,21,,,,,,,,,,,,,,
2016,110307,110343029,06,21,,,,,,,,,,,,,,
2016,110307,110343029,08,21,,,,,,,,,,,,,,
2016,110307,110343029,09,21,,,,,,,,,,,,,,
2016,110307,110343029,10,21,,,,,,,,,,,,,,
2016,110307,110343029,11,21,,,,,,,,,,,,,,
2016,110307,110343029,12,21,,,,,,,,,,,,,,
2016,110307,110343048,02,21,,,,,,,,,,,,,,
2016,110307,110343048,03,21,,,,,,,,,,,,,,
2016,110307,110343048,08,21,,,,,,,,,,,,,,
2016,110307,110343048,12,21,,,,,,,,,,,,,,
2016,110310,110342036,01,21,,,,,,,,,2,2,,,,
2016,110310,110342036,02,21,,,192,192,,,6,6,2,2,,,,
2016,110310,110342036,03,21,34,68,25,127,5,15,18,38,3,3,,,,
2016,110310,110342036,04,21,5,45,30,80,2,6,3,11,2,2,,,,
2016,110310,110342036,05,21,,,,,,,,,,,,,,
2016,110310,110342036,06,21,,,,,,,,,,,,,,
2016,110310,110342036,07,21,,,,,,,,,,,,,,
2016,110310,110342036,08,21,,,,,,,,,1,1,,,,
2016,110310,110342036,09,21,,,,,,,,,,,,,,
2016,110310,110342036,10,21,,,,,,,,,,,,,,
2016,110310,110342036,11,21,,,,,,,,,,,,,,
2016,110310,110342036,12,21,,,,,,,,,,,,,,
2016,110312,110342044,01,21,,,,,,,,,,,,,,
2016,110312,110342044,02,21,,,,,,,,,,,,,,
2016,110312,110342044,03,21,,,,,,,,,,,,,,
2016,110312,110342044,05,21,,,,,,,,,,,,,,
2016,110312,110342044,06,21,,,,,,,,,,,,,,
2016,110312,110342044,07,21,,,,,,,,,,,,,,
2016,110312,110342044,09,21,,,,,,,,,,,,,,
2016,110312,110342044,10,21,,,,,,,,,,,,,,
2016,110312,110342044,12,21,,,,,,,,,,,,,,
2016,110312,110342060,11,21,,,,,,,,,,,,,,
2016,110312,110342061,02,21,,,,,,,,,,,,,,
2016,110312,110342061,05,21,,,,,,,,,,,,,,
2016,110312,110343042,04,21,,,,,,,,,,,,,,
2016,110312,110343042,05,21,,,,,,,,,,,,,,
2016,110312,110343042,11,21,,,,,,,,,,,,,,
2016,110316,110343020,08,21,,,,,,,,,,,,,,
2016,110403,110442026,03,21,,,,,,,,,,,,,,
2016,110403,110442026,04,21,,,,,,,,,,,,,,
2016,110403,110442026,05,21,,,,,,,,,,,,,,
2016,110403,110442026,06,21,,,,,,,,,,,,,,
2016,110403,110442026,07,21,,,,,,,,,,,,,,
2016,110403,110442026,08,21,,,,,,,,,,,,,,
2016,110403,110442026,09,21,,,,,,,,,,,,,,
2016,110403,110442026,10,21,,,,,,,,,,,,,,
2016,110403,110442026,11,21,,,,,,,,,,,,,,
2016,110403,110442026,12,21,,,,,,,,,,,,,,
2016,110412,110442032,07,21,,,,,,,,,,,,,,
2016,110412,110442032,09,21,,,,,,,,,,,,,,
2016,110412,110442032,12,21,,,,,,,,,,,,,,
2016,110503,110543023,08,21,,,,,,,,,,,,,,
2016,110505,110551029,01,21,,,,,,,,,,,,,,
2016,110505,110551029,02,21,,,,,,,,,,,,,,
2016,110505,110551029,03,21,,,,,,,,,1,1,,,,
2016,110505,110551029,04,21,,,,,,,,,,,,,,
2016,110505,110551029,05,21,,,,,,,,,1,1,,,,
2016,110505,110551029,06,21,,,,,,,,,,,,,,
2016,110505,110551029,07,21,,,,,,,,,,,,,,
2016,110505,110551029,08,21,,,,,,,,,1,1,,,,
2016,110505,110551029,09,21,,,,,,,,,,,,,,
2016,110505,110551029,10,21,,,,,,,,,,,,,,
2016,110505,110551029,11,21,,,,,,,,,,,,,,
2016,110505,110551029,12,21,,,,,,,,,,,,,,
2016,120111,120143053,01,21,,,,,,,,,,,,,,
2016,120111,120143053,09,21,,,,,,,,,,,,,,
2016,120111,120143053,11,21,,,,,,,,,,,,,,
2016,120113,120141044,01,21,,,,,,,,,,,,,,
2016,120113,120141044,02,21,,,19,19,,,,,,,,,,
2016,120113,120141044,03,21,,,,,,,,,,,,,,
2016,120113,120141044,04,21,,,,,,,,,,,,,,
2016,120113,120141044,05,21,,,,,,,,,,,,,,
2016,120113,120141044,06,21,,,,,,,,,,,,,,
2016,120113,120141044,07,21,,,,,,,,,,,,,,
2016,120113,120141044,08,21,,,,,,,,,,,,,,
2016,120113,120141044,09,21,,,,,,,,,,,,,,
2016,120113,120141044,10,21,,,,,,,,,,,,,,
2016,130305,130342008,01,21,,,,,,,,,5,5,,,,
2016,130305,130342008,09,21,,,,,,,,,5,5,,,,
2016,140101,140142019,01,21,,,,,,,,,,,,,,
2016,140101,140142019,02,21,,,,,,,,,,,,,,
2016,140101,140142019,03,21,,,,,,,,,,,,,,
2016,140101,140142019,04,21,,,,,,,,,,,,,,
2016,140101,140142019,05,21,,,,,,,,,,,,,,
2016,140101,140142019,06,21,,,,,,,,,,,,,,
2016,140101,140142019,07,21,,,,,,,,,,,,,,
2016,140101,140142019,08,21,,,,,,,,,,,,,,
2016,140101,140142019,09,21,,,,,,,,,,,,,,
2016,140101,140142019,10,21,,,,,,,,,,,,,,
2016,140101,140142019,11,21,,,,,,,,,,,,,,
2016,140101,140142019,12,21,,,,,,,,,,,,,,
2016,140101,140142028,01,21,,,,,,,,,,,,,,
2016,140101,140142028,02,21,,,,,,,,,,,,,,
2016,140101,140142028,03,21,,,,,,,,,,,,,,
2016,140101,140142028,04,21,,,,,,,,,,,,,,
2016,140101,140142028,05,21,,,,,,,,,,,,,,
2016,140101,140142028,06,21,,,,,,,,,,,,,,
2016,140101,140142028,07,21,,,,,,,,,,,,,,
2016,140101,140142028,08,21,,,,,,,,,,,,,,
2016,140101,140142028,09,21,,,,,,,,,,,,,,
2016,140101,140142028,10,21,,,,,,,,,,,,,,
2016,140101,140142028,11,21,,,,,,,,,,,,,,
2016,140101,140142028,12,21,,,,,,,,,,,,,,
2016,140101,140143007,01,21,,,,,,,,,,,,,,
2016,140101,140143007,02,21,,,,,,,,,,,,,,
2016,140101,140143007,03,21,,,,,,,,,,,,,,
2016,140101,140143007,04,21,,,,,,,,,,,,,,
2016,140101,140143007,05,21,,,,,,,,,,,,,,
2016,140101,140143007,06,21,,,,,,,,,,,,,,
2016,140101,140143007,07,21,,,,,,,,,,,,,,
2016,140101,140143007,08,21,,,,,,,,,,,,,,
2016,140101,140143010,01,21,,,,,,,,,,,,,,
2016,140101,140143010,02,21,,,,,,,,,,,,,,
2016,140101,140143010,03,21,,,,,,,,,,,,,,
2016,140101,140143010,04,21,,,,,,,,,,,,,,
2016,140101,140143010,05,21,,,,,,,,,,,,,,
2016,140101,140143010,06,21,,,,,,,,,,,,,,
2016,140101,140143010,08,21,,,,,,,,,,,,,,
2016,140101,140143010,09,21,,,,,,,,,,,,,,
2016,140101,140143010,10,21,,,,,,,,,,,,,,
2016,140101,140143010,11,21,,,,,,,,,,,,,,
2016,140101,140143013,01,21,,,,,,,,,,,,,,
2016,140101,140143013,02,21,,,,,,,,,,,,,,
2016,140101,140143013,03,21,,,,,,,,,,,,,,
2016,140101,140143013,04,21,,,,,,,,,,,,,,
2016,140101,140143013,05,21,,,,,,,,,,,,,,
2016,140101,140143013,06,21,,,,,,,,,,,,,,
2016,140101,140143013,08,21,,,,,,,,,,,,,,
2016,140101,140143013,09,21,,,,,,,,,,,,,,
2016,140101,140143013,10,21,,,,,,,,,,,,,,
2016,140101,140143013,11,21,,,,,,,,,,,,,,
2016,140101,140143013,12,21,,,,,,,,,,,,,,
2016,140101,140143014,01,21,,,,,,,,,,,,,,
2016,140101,140143014,02,21,,,,,,,,,,,,,,
2016,140101,140143014,03,21,,,,,,,,,,,,,,
2016,140101,140143014,04,21,,,,,,,,,,,,,,
2016,140101,140143014,05,21,,,,,,,,,,,,,,
2016,140101,140143014,06,21,,,,,,,,,,,,,,
2016,140101,140143014,07,21,,,,,,,,,,,,,,
2016,140101,140143014,08,21,,,,,,,,,,,,,,
2016,140101,140143014,09,21,,,,,,,,,,,,,,
2016,140101,140143014,10,21,,,,,,,,,,,,,,
2016,140101,140143014,11,21,,,,,,,,,,,,,,
2016,140101,140143029,01,21,,,,,,,,,,,,,,
2016,140101,140143029,02,21,,,,,,,,,,,,,,
2016,140101,140143029,03,21,,,,,,,,,,,,,,
2016,140101,140143029,04,21,,,,,,,,,,,,,,
2016,140101,140143029,05,21,,,,,,,,,,,,,,
2016,140101,140143029,06,21,,,,,,,,,,,,,,
2016,140101,140143029,07,21,,,,,,,,,,,,,,
2016,140101,140143029,08,21,,,,,,,,,,,,,,
2016,140101,140143029,09,21,,,,,,,,,,,,,,
2016,140101,140143029,10,21,,,,,,,,,,,,,,
2016,140101,140143029,11,21,,,,,,,,,,,,,,
2016,140101,140143029,12,21,,,,,,,,,,,,,,
2016,140101,140143034,01,21,,,,,,,,,,,,,,
2016,140101,140143034,02,21,,,,,,,,,,,,,,
2016,140101,140143034,03,21,,,,,,,,,,,,,,
2016,140101,140143034,04,21,,,,,,,,,,,,,,
